exchange,symbol,scripcode,securitytype,security desc.,expirydate,opttype,strikeprice,multiplier,ticksize,lotsize,divider,basecurrency,settlecurrency,digits,token,settlement_price
MT5_NSE,IBULHSGFIN,IBULHSGFING,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132637,
MT5_NSE,ICICIBANK,ICICIBANKF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132638,
MT5_NSE,ICICIBANK,ICICIBANKG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132639,
MT5_NSE,ICICIGI,ICICIGIF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132640,
MT5_NSE,ICICIGI,ICICIGIG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132641,
MT5_NSE,ICICIPRULI,ICICIPRULIF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132642,
MT5_NSE,ICICIPRULI,ICICIPRULIG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132643,
MT5_NSE,IDEA,IDEAF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132644,
MT5_NSE,IDEA,IDEAG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132645,
MT5_NSE,IDFC,IDFCF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132646,
MT5_NSE,IDFC,IDFCG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132647,
MT5_NSE,IDFCBANK,IDFCBANKG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132648,
MT5_NSE,IDFCFIRSTB,IDFCFIRSTBF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132649,
MT5_NSE,IDFCFIRSTB,IDFCFIRSTBG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132650,
MT5_NSE,IEX,IEXF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132651,
MT5_NSE,IEX,IEXG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132652,
MT5_NSE,IGL,IGLF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132653,
MT5_NSE,IGL,IGLG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132654,
MT5_NSE,INDHOTEL,INDHOTELF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132655,
MT5_NSE,INDHOTEL,INDHOTELG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132656,
MT5_NSE,INDIACEM,INDIACEMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132657,
MT5_NSE,INDIACEM,INDIACEMG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132658,
MT5_NSE,INDIAMART,INDIAMARTF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132659,
MT5_NSE,INDIAMART,INDIAMARTG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132660,
MT5_NSE,INDIGO,INDIGOF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132661,
MT5_NSE,INDIGO,INDIGOG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132662,
MT5_NSE,INDUSINDBK,INDUSINDBKF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132663,
MT5_NSE,INDUSINDBK,INDUSINDBKG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132664,
MT5_NSE,INDUSTOWER,INDUSTOWERF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132665,
MT5_NSE,INDUSTOWER,INDUSTOWERG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132666,
MT5_NSE,INFRATEL,INFRATELF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132667,
MT5_NSE,INFRATEL,INFRATELG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132668,
MT5_NSE,INFY,INFYF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132669,
MT5_NSE,INFY,INFYG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132670,
MT5_NSE,INTELLECT,INTELLECTF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132671,
MT5_NSE,INTELLECT,INTELLECTG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132672,
MT5_NSE,IOC,IOCF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132673,
MT5_NSE,IOC,IOCG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132674,
MT5_NSE,IPCALAB,IPCALABF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132675,
MT5_NSE,IPCALAB,IPCALABG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132676,
MT5_NSE,IRCTC,IRCTCF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132677,
MT5_NSE,IRCTC,IRCTCG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132678,
MT5_NSE,ITC,ITCF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132679,
MT5_NSE,ITC,ITCG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132680,
MT5_NSE,JINDALSTEL,JINDALSTELF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132681,
MT5_NSE,JINDALSTEL,JINDALSTELG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132682,
MT5_NSE,JKCEMENT,JKCEMENTF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132683,
MT5_NSE,JKCEMENT,JKCEMENTG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132684,
MT5_NSE,JSWSTEEL,JSWSTEELF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132685,
MT5_NSE,JSWSTEEL,JSWSTEELG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132686,
MT5_NSE,JUBLFOOD,JUBLFOODF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132687,
MT5_NSE,JUBLFOOD,JUBLFOODG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132688,
MT5_NSE,KOTAKBANK,KOTAKBANKF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132689,
MT5_NSE,KOTAKBANK,KOTAKBANKG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132690,
MT5_NSE,L&NTFH,LNTFHF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132691,
MT5_NSE,L&TFH,LTFHF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132692,
MT5_NSE,L&TFH,LTFHG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132693,
MT5_NSE,LALPATHLAB,LALPATHLABF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132694,
MT5_NSE,LALPATHLAB,LALPATHLABG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132695,
MT5_NSE,LAURUSLABS,LAURUSLABSF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132696,
MT5_NSE,LAURUSLABS,LAURUSLABSG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132697,
MT5_NSE,LICHSGFIN,LICHSGFINF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132698,
MT5_NSE,LICHSGFIN,LICHSGFING,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132699,
MT5_NSE,LNTFH,LNTFHG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132700,
MT5_NSE,LT,LTF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,3613288,
MT5_NSE,LT,LTG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132701,
MT5_NSE,LTF,LTFF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132702,
MT5_NSE,LTI,LTIF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132703,
MT5_NSE,LTI,LTIG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132704,
MT5_NSE,LTIM,LTIMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132705,
MT5_NSE,LTIM,LTIMG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132706,
MT5_NSE,LTTS,LTTSF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132707,
MT5_NSE,LTTS,LTTSG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132708,
MT5_NSE,LUPIN,LUPINF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132709,
MT5_NSE,LUPIN,LUPING,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132710,
MT5_NSE,M&M,MMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132711,
MT5_NSE,M&M,MMG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132712,
MT5_NSE,M&MFIN,MMFINF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132713,
MT5_NSE,M&MFIN,MMFING,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132714,
MT5_NSE,MAM,MAMINDIAF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132715,
MT5_NSE,MAM,MAMINDIAG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132716,
MT5_NSE,MANAPPURAM,MANAPPURAMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132717,
MT5_NSE,MANAPPURAM,MANAPPURAMG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132718,
MT5_NSE,MARICO,MARICOF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132719,
MT5_NSE,MARICO,MARICOG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132720,
MT5_NSE,MARUTI,MARUTIF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132721,
MT5_NSE,MARUTI,MARUTIG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132722,
MT5_NSE,MCDOWELL,MCDOWELLF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132723,
MT5_NSE,MCDOWELL,MCDOWELLG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132724,
MT5_NSE,MCDOWELL,MCDOWELLNF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132725,
MT5_NSE,MCDOWELL,MCDOWELLNG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132726,
MT5_NSE,MCX,MCXF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132727,
MT5_NSE,MCX,MCXG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132728,
MT5_NSE,METROPOLIS,METROPOLISF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132729,
MT5_NSE,METROPOLIS,METROPOLISG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132730,
MT5_NSE,MFSL,MFSLF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132731,
MT5_NSE,MFSL,MFSLG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132732,
MT5_NSE,MGL,MGLF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132733,
MT5_NSE,MGL,MGLG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132734,
MT5_NSE,MIDCPNIFTY,MIDCPNIFTYF,Future,NSE Future,27Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132735,
MT5_NSE,MIDCPNIFTY,MIDCPNIFTYG,Future,NSE Future,24Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132736,
MT5_NSE,MINDTREE,MINDTREEF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132737,
MT5_NSE,MINDTREE,MINDTREEG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132738,
MT5_NSE,MOTHERSON,MOTHERSONF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132739,
MT5_NSE,MOTHERSON,MOTHERSONG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132740,
MT5_NSE,MOTHERSUMI,MOTHERSUMIF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132741,
MT5_NSE,MOTHERSUMI,MOTHERSUMIG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132742,
MT5_NSE,MPHASIS,MPHASISF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132743,
MT5_NSE,MPHASIS,MPHASISG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132744,
MT5_NSE,MRF,MRFF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132745,
MT5_NSE,MRF,MRFG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132746,
MT5_NSE,MUTHOOTFIN,MUTHOOTFINF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132747,
MT5_NSE,MUTHOOTFIN,MUTHOOTFING,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132748,
MT5_NSE,NAM,NAMINDIAF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132749,
MT5_NSE,NAM,NAMINDIAG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132750,
MT5_NSE,NATIONALUM,NATIONALUMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132751,
MT5_NSE,NATIONALUM,NATIONALUMG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132752,
MT5_NSE,NAUKRI,NAUKRIF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132753,
MT5_NSE,NAUKRI,NAUKRIG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132754,
MT5_NSE,NAVINFLUOR,NAVINFLUORF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132755,
MT5_NSE,NAVINFLUOR,NAVINFLUORG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132756,
MT5_NSE,NBCC,NBCCF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132757,
MT5_NSE,NBCC,NBCCG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132758,
MT5_NSE,NESTLEIND,NESTLEINDF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132759,
MT5_NSE,NESTLEIND,NESTLEINDG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132760,
MT5_NSE,NIFTY,NIFTYF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132761,
MT5_NSE,NIFTY,NIFTYG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132762,
MT5_NSE,NMDC,NMDCF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132763,
MT5_NSE,NMDC,NMDCG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132764,
MT5_NSE,NTPC,NTPCF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132765,
MT5_NSE,NTPC,NTPCG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132766,
MT5_NSE,OBEROIRLTY,OBEROIRLTYF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132767,
MT5_NSE,OBEROIRLTY,OBEROIRLTYG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132768,
MT5_NSE,OFSS,OFSSF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132769,
MT5_NSE,OFSS,OFSSG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132770,
MT5_NSE,ONGC,ONGCF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132771,
MT5_NSE,ONGC,ONGCG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132772,
MT5_NSE,PAGEIND,PAGEINDF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132773,
MT5_NSE,PAGEIND,PAGEINDG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132774,
MT5_NSE,PEL,PELF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132775,
MT5_NSE,PEL,PELG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132776,
MT5_NSE,PERSISTENT,PERSISTENTF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132777,
MT5_NSE,PERSISTENT,PERSISTENTG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132778,
MT5_NSE,PETRONET,PETRONETF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132779,
MT5_NSE,PETRONET,PETRONETG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132780,
MT5_NSE,PFC,PFCF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132781,
MT5_NSE,PFC,PFCG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132782,
MT5_NSE,PFIZER,PFIZERF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132783,
MT5_NSE,PFIZER,PFIZERG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132784,
MT5_NSE,PIDILITIND,PIDILITINDF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132785,
MT5_NSE,PIDILITIND,PIDILITINDG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132786,
MT5_NSE,PIIND,PIINDF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132787,
MT5_NSE,PIIND,PIINDG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132788,
MT5_NSE,PNB,PNBF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132789,
MT5_NSE,PNB,PNBG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132790,
MT5_NSE,POLYCAB,POLYCABF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132791,
MT5_NSE,POLYCAB,POLYCABG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132792,
MT5_NSE,POWERGRID,POWERGRIDF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132793,
MT5_NSE,POWERGRID,POWERGRIDG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132794,
MT5_NSE,PVR,PVRF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132795,
MT5_NSE,PVR,PVRG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132796,
MT5_NSE,PVRINOX,PVRINOXF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132797,
MT5_NSE,PVRINOX,PVRINOXG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132798,
MT5_NSE,RAIN,RAINF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132799,
MT5_NSE,RAIN,RAING,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132800,
MT5_NSE,RAMCOCEM,RAMCOCEMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132801,
MT5_NSE,RAMCOCEM,RAMCOCEMG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132802,
MT5_NSE,RBLBANK,RBLBANKF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132803,
MT5_NSE,RBLBANK,RBLBANKG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132804,
MT5_NSE,RECLTD,RECLTDF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132805,
MT5_NSE,RECLTD,RECLTDG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132806,
MT5_NSE,RELIANCE,RELIANCEF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132807,
MT5_NSE,RELIANCE,RELIANCEG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132808,
MT5_NSE,SAIL,SAILF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132809,
MT5_NSE,SAIL,SAILG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132810,
MT5_NSE,SBICARD,SBICARDF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132811,
MT5_NSE,SBICARD,SBICARDG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132812,
MT5_NSE,SBILIFE,SBILIFEF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132813,
MT5_NSE,SBILIFE,SBILIFEG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132814,
MT5_NSE,SBIN,SBINF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132815,
MT5_NSE,SBIN,SBING,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132816,
MT5_NSE,SHREECEM,SHREECEMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132817,
MT5_NSE,SHREECEM,SHREECEMG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132818,
MT5_NSE,SHRIRAMFIN,SHRIRAMFINF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132819,
MT5_NSE,SHRIRAMFIN,SHRIRAMFING,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132820,
MT5_NSE,SIEMENS,SIEMENSF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132821,
MT5_NSE,SIEMENS,SIEMENSG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132822,
MT5_NSE,SRF,SRFF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132823,
MT5_NSE,SRF,SRFG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132824,
MT5_NSE,SRTRANSFIN,SRTRANSFINF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132825,
MT5_NSE,SRTRANSFIN,SRTRANSFING,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132826,
MT5_NSE,STAR,STARF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132827,
MT5_NSE,STAR,STARG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132828,
MT5_NSE,SUNPHARMA,SUNPHARMAF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132829,
MT5_NSE,SUNPHARMA,SUNPHARMAG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132830,
MT5_NSE,SUNTV,SUNTVF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132831,
MT5_NSE,SUNTV,SUNTVG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132832,
MT5_NSE,SYNGENE,SYNGENEF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132833,
MT5_NSE,SYNGENE,SYNGENEG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132834,
MT5_NSE,TATACHEM,TATACHEMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132835,
MT5_NSE,TATACHEM,TATACHEMG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132836,
MT5_NSE,TATACOMM,TATACOMMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132837,
MT5_NSE,TATACOMM,TATACOMMG,Future,NSE Future,27Feb2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132838,
MT5_NSE,TATACONSUM,TATACONSUMF,Future,NSE Future,30Jan2025,XX,0,1,1.0,1,1,INR,INR,0.0,36132839,
